Step 0
38 96.0 1.6406164169311523 384.0 | 4.0 | 47.041666666666664
39 96.0 1.7224204540252686 384.0 | 4.0 | 47.041666666666664
40 104.0 1.8670358657836914 416.0 | 4.0 | 51.03846153846154
41 96.0 1.7642714977264404 384.0 | 4.0 | 47.041666666666664
42 96.0 1.7233662605285645 384.0 | 4.0 | 47.041666666666664
43 96.0 1.7233662605285645 384.0 | 4.0 | 47.041666666666664
44 96.0 1.7233662605285645 384.0 | 4.0 | 47.041666666666664
45 96.0 1.7233662605285645 384.0 | 4.0 | 47.041666666666664
46 96.0 1.7094292640686035 384.0 | 4.0 | 47.041666666666664
47 96.0 1.7044165134429932 384.0 | 4.0 | 47.041666666666664
48 96.0 1.6555454730987549 384.0 | 4.0 | 47.041666666666664
49 96.0 1.6376218795776367 384.0 | 4.0 | 47.041666666666664
50 96.0 1.6934707164764404 384.0 | 4.0 | 47.041666666666664
51 96.0 1.6934707164764404 384.0 | 4.0 | 47.041666666666664
52 96.0 1.6934707164764404 384.0 | 4.0 | 47.041666666666664
53 96.0 1.6934707164764404 384.0 | 4.0 | 47.041666666666664
54 96.0 1.6595633029937744 384.0 | 4.0 | 47.041666666666664
55 96.0 1.6485910415649414 384.0 | 4.0 | 47.041666666666664
56 96.0 1.7104549407958984 384.0 | 4.0 | 47.041666666666664
57 96.0 1.716409683227539 384.0 | 4.0 | 47.041666666666664
58 96.0 1.6276764869689941 384.0 | 4.0 | 47.041666666666664
59 96.0 1.6276764869689941 384.0 | 4.0 | 47.041666666666664
60 96.0 1.6276764869689941 384.0 | 4.0 | 47.041666666666664
61 96.0 1.6276764869689941 384.0 | 4.0 | 47.041666666666664
62 96.0 1.6645495891571045 384.0 | 4.0 | 47.041666666666664
63 96.0 1.6685385704040527 384.0 | 4.0 | 47.041666666666664
64 96.0 1.6366221904754639 384.0 | 4.0 | 47.041666666666664
65 96.0 1.6256530284881592 384.0 | 4.0 | 47.041666666666664
66 96.0 1.6884844303131104 384.0 | 4.0 | 47.041666666666664
67 96.0 1.6884844303131104 384.0 | 4.0 | 47.041666666666664
68 96.0 1.6884844303131104 384.0 | 4.0 | 47.041666666666664
69 104.0 1.8400514125823975 416.0 | 4.0 | 51.03846153846154
70 96.0 1.712580680847168 384.0 | 4.0 | 47.041666666666664
71 96.0 1.7742559909820557 384.0 | 4.0 | 47.041666666666664
72 96.0 1.8680057525634766 384.0 | 4.0 | 47.041666666666664
73 112.0 2.1392529010772705 448.0 | 4.0 | 54.32142857142857
74 96.0 1.8151257038116455 384.0 | 4.0 | 47.041666666666664
75 96.0 1.8151257038116455 384.0 | 4.0 | 47.041666666666664
76 96.0 1.8151257038116455 384.0 | 4.0 | 47.041666666666664
77 96.0 1.8251194953918457 384.0 | 4.0 | 47.041666666666664
78 96.0 1.8488938808441162 384.0 | 4.0 | 47.041666666666664
79 96.0 1.7503321170806885 384.0 | 4.0 | 47.041666666666664
80 96.0 1.7223927974700928 384.0 | 4.0 | 47.041666666666664
81 96.0 1.7223927974700928 384.0 | 4.0 | 47.041666666666664
82 96.0 1.6984505653381348 384.0 | 4.0 | 47.041666666666664
83 96.0 1.6984505653381348 384.0 | 4.0 | 47.041666666666664
84 96.0 1.6974594593048096 384.0 | 4.0 | 47.041666666666664
85 96.0 1.6874878406524658 384.0 | 4.0 | 47.041666666666664
86 96.0 1.673525333404541 384.0 | 4.0 | 47.041666666666664
87 96.0 1.7493088245391846 384.0 | 4.0 | 47.041666666666664
88 96.0 1.7523157596588135 384.0 | 4.0 | 47.041666666666664
89 96.0 1.7523157596588135 384.0 | 4.0 | 47.041666666666664
90 96.0 1.8719947338104248 384.0 | 4.0 | 47.041666666666664
91 96.0 1.8719947338104248 384.0 | 4.0 | 47.041666666666664
92 96.0 1.8719947338104248 384.0 | 4.0 | 47.041666666666664
93 96.0 1.8799724578857422 384.0 | 4.0 | 47.041666666666664
94 96.0 1.8700001239776611 384.0 | 4.0 | 47.041666666666664
95 96.0 1.8490560054779053 384.0 | 4.0 | 47.041666666666664
96 96.0 1.8221518993377686 384.0 | 4.0 | 47.041666666666664
97 96.0 1.8221518993377686 384.0 | 4.0 | 47.041666666666664
98 96.0 1.729400634765625 384.0 | 4.0 | 47.041666666666664
99 96.0 1.729400634765625 384.0 | 4.0 | 47.041666666666664
100 96.0 1.729400634765625 384.0 | 4.0 | 47.041666666666664
101 96.0 1.691479206085205 384.0 | 4.0 | 47.041666666666664
102 96.0 1.667565107345581 384.0 | 4.0 | 47.041666666666664
103 96.0 1.6126928329467773 384.0 | 4.0 | 47.041666666666664
104 96.0 1.4700443744659424 384.0 | 4.0 | 47.041666666666664
105 96.0 1.4700443744659424 384.0 | 4.0 | 47.041666666666664
106 96.0 1.5219054222106934 384.0 | 4.0 | 47.041666666666664
107 96.0 1.5219054222106934 384.0 | 4.0 | 47.041666666666664
108 96.0 1.5219054222106934 384.0 | 4.0 | 47.041666666666664
109 96.0 1.5389082431793213 384.0 | 4.0 | 47.041666666666664
110 96.0 1.5378637313842773 384.0 | 4.0 | 47.041666666666664
111 96.0 1.607696294784546 384.0 | 4.0 | 47.041666666666664
112 96.0 1.7084312438964844 384.0 | 4.0 | 47.041666666666664
113 96.0 1.7084312438964844 384.0 | 4.0 | 47.041666666666664
114 96.0 1.673551082611084 384.0 | 4.0 | 47.041666666666664
115 96.0 1.673551082611084 384.0 | 4.0 | 47.041666666666664
116 96.0 1.673551082611084 384.0 | 4.0 | 47.041666666666664
117 96.0 1.6954689025878906 384.0 | 4.0 | 47.041666666666664
118 96.0 1.6854956150054932 384.0 | 4.0 | 47.041666666666664
119 96.0 1.6496095657348633 384.0 | 4.0 | 47.041666666666664
120 96.0 1.7493228912353516 384.0 | 4.0 | 47.041666666666664
121 96.0 1.7483246326446533 384.0 | 4.0 | 47.041666666666664
122 96.0 1.7612636089324951 384.0 | 4.0 | 47.041666666666664
123 96.0 1.7612636089324951 384.0 | 4.0 | 47.041666666666664
124 96.0 1.7612636089324951 384.0 | 4.0 | 47.041666666666664
125 96.0 1.7353324890136719 384.0 | 4.0 | 47.041666666666664
126 96.0 1.7503166198730469 384.0 | 4.0 | 47.041666666666664
127 96.0 1.7812182903289795 384.0 | 4.0 | 47.041666666666664
128 96.0 1.791210651397705 384.0 | 4.0 | 47.041666666666664
129 96.0 1.791210651397705 384.0 | 4.0 | 47.041666666666664
130 96.0 1.8051981925964355 384.0 | 4.0 | 47.041666666666664
131 96.0 1.8051981925964355 384.0 | 4.0 | 47.041666666666664
132 96.0 1.8051981925964355 384.0 | 4.0 | 47.041666666666664
133 96.0 1.8121538162231445 384.0 | 4.0 | 47.041666666666664
134 96.0 1.8450675010681152 384.0 | 4.0 | 47.041666666666664
135 96.0 1.8550374507904053 384.0 | 4.0 | 47.041666666666664
136 96.0 1.7263829708099365 384.0 | 4.0 | 47.041666666666664
137 96.0 1.7263829708099365 384.0 | 4.0 | 47.041666666666664
138 96.0 1.6336073875427246 384.0 | 4.0 | 47.041666666666664
139 96.0 1.6336073875427246 384.0 | 4.0 | 47.041666666666664
140 96.0 1.6336073875427246 384.0 | 4.0 | 47.041666666666664
141 96.0 1.675520658493042 384.0 | 4.0 | 47.041666666666664
142 96.0 1.681502342224121 384.0 | 4.0 | 47.041666666666664
143 96.0 1.6276476383209229 384.0 | 4.0 | 47.041666666666664
144 96.0 1.5668096542358398 384.0 | 4.0 | 47.041666666666664
145 96.0 1.5668096542358398 384.0 | 4.0 | 47.041666666666664
146 96.0 1.5698015689849854 384.0 | 4.0 | 47.041666666666664
147 96.0 1.5698015689849854 384.0 | 4.0 | 47.041666666666664
148 96.0 1.5698015689849854 384.0 | 4.0 | 47.041666666666664
149 96.0 1.5338976383209229 384.0 | 4.0 | 47.041666666666664
150 96.0 1.4960246086120605 384.0 | 4.0 | 47.041666666666664
151 96.0 1.4561059474945068 384.0 | 4.0 | 47.041666666666664
152 96.0 1.5408802032470703 384.0 | 4.0 | 47.041666666666664
153 96.0 1.5418782234191895 384.0 | 4.0 | 47.041666666666664
154 96.0 1.6186728477478027 384.0 | 4.0 | 47.041666666666664
155 96.0 1.6186728477478027 384.0 | 4.0 | 47.041666666666664
156 96.0 1.6186728477478027 384.0 | 4.0 | 47.041666666666664
157 96.0 1.6116917133331299 384.0 | 4.0 | 47.041666666666664
158 96.0 1.6076765060424805 384.0 | 4.0 | 47.041666666666664
159 96.0 1.7333650588989258 384.0 | 4.0 | 47.041666666666664
160 96.0 1.7423396110534668 384.0 | 4.0 | 47.041666666666664
161 96.0 1.7423396110534668 384.0 | 4.0 | 47.041666666666664
162 96.0 1.7474792003631592 384.0 | 4.0 | 47.041666666666664
163 96.0 1.7474792003631592 384.0 | 4.0 | 47.041666666666664
164 96.0 1.7474792003631592 384.0 | 4.0 | 47.041666666666664
165 96.0 1.770292043685913 384.0 | 4.0 | 47.041666666666664
166 96.0 1.805173635482788 384.0 | 4.0 | 47.041666666666664
167 96.0 1.7403459548950195 384.0 | 4.0 | 47.041666666666664
168 96.0 1.7533199787139893 384.0 | 4.0 | 47.041666666666664
169 96.0 1.7533199787139893 384.0 | 4.0 | 47.041666666666664
170 96.0 1.7212443351745605 384.0 | 4.0 | 47.041666666666664
171 96.0 1.7212443351745605 384.0 | 4.0 | 47.041666666666664
172 96.0 1.7212443351745605 384.0 | 4.0 | 47.041666666666664
173 96.0 1.7014226913452148 384.0 | 4.0 | 47.041666666666664
174 96.0 1.62265944480896 384.0 | 4.0 | 47.041666666666664
175 96.0 1.6765427589416504 384.0 | 4.0 | 47.041666666666664
176 96.0 1.6575849056243896 384.0 | 4.0 | 47.041666666666664
177 96.0 1.65659499168396 384.0 | 4.0 | 47.041666666666664
178 96.0 1.6765446662902832 384.0 | 4.0 | 47.041666666666664
179 96.0 1.6765446662902832 384.0 | 4.0 | 47.041666666666664
180 96.0 1.6765446662902832 384.0 | 4.0 | 47.041666666666664
181 96.0 1.691478967666626 384.0 | 4.0 | 47.041666666666664
182 96.0 1.7513165473937988 384.0 | 4.0 | 47.041666666666664
183 96.0 1.6764955520629883 384.0 | 4.0 | 47.041666666666664
184 96.0 1.6815061569213867 384.0 | 4.0 | 47.041666666666664
185 96.0 1.6815061569213867 384.0 | 4.0 | 47.041666666666664
186 96.0 1.724391222000122 384.0 | 4.0 | 47.041666666666664
187 96.0 1.724391222000122 384.0 | 4.0 | 47.041666666666664
188 96.0 1.724391222000122 384.0 | 4.0 | 47.041666666666664
189 96.0 1.7273554801940918 384.0 | 4.0 | 47.041666666666664
190 96.0 1.7413487434387207 384.0 | 4.0 | 47.041666666666664
191 96.0 1.7712602615356445 384.0 | 4.0 | 47.041666666666664
192 96.0 1.7702381610870361 384.0 | 4.0 | 47.041666666666664
193 96.0 1.7702381610870361 384.0 | 4.0 | 47.041666666666664
194 96.0 1.7762207984924316 384.0 | 4.0 | 47.041666666666664
195 96.0 1.7762207984924316 384.0 | 4.0 | 47.041666666666664
196 96.0 1.7762207984924316 384.0 | 4.0 | 47.041666666666664
197 96.0 1.769294023513794 384.0 | 4.0 | 47.041666666666664
198 96.0 1.7373528480529785 384.0 | 4.0 | 47.041666666666664
199 96.0 1.775252342224121 384.0 | 4.0 | 47.041666666666664
200 96.0 1.7842578887939453 384.0 | 4.0 | 47.041666666666664
201 96.0 1.7842578887939453 384.0 | 4.0 | 47.041666666666664
202 96.0 1.7223944664001465 384.0 | 4.0 | 47.041666666666664
203 96.0 1.7223944664001465 384.0 | 4.0 | 47.041666666666664
204 96.0 1.7223944664001465 384.0 | 4.0 | 47.041666666666664
205 96.0 1.7532846927642822 384.0 | 4.0 | 47.041666666666664
206 96.0 1.7862200736999512 384.0 | 4.0 | 47.041666666666664
207 96.0 1.7702662944793701 384.0 | 4.0 | 47.041666666666664
208 96.0 1.7951719760894775 384.0 | 4.0 | 47.041666666666664
209 96.0 1.7951719760894775 384.0 | 4.0 | 47.041666666666664
210 96.0 1.8590283393859863 384.0 | 4.0 | 47.041666666666664
211 96.0 1.8590283393859863 384.0 | 4.0 | 47.041666666666664
212 96.0 1.8590283393859863 384.0 | 4.0 | 47.041666666666664
213 96.0 1.8231239318847656 384.0 | 4.0 | 47.041666666666664
214 96.0 1.7991890907287598 384.0 | 4.0 | 47.041666666666664
215 96.0 1.8241243362426758 384.0 | 4.0 | 47.041666666666664
216 96.0 1.822126865386963 384.0 | 4.0 | 47.041666666666664
217 96.0 1.822126865386963 384.0 | 4.0 | 47.041666666666664
218 96.0 1.8470613956451416 384.0 | 4.0 | 47.041666666666664
219 96.0 1.8470613956451416 384.0 | 4.0 | 47.041666666666664
220 96.0 1.8470613956451416 384.0 | 4.0 | 47.041666666666664
221 96.0 1.8749866485595703 384.0 | 4.0 | 47.041666666666664
222 96.0 1.869999647140503 384.0 | 4.0 | 47.041666666666664
223 96.0 1.765303134918213 384.0 | 4.0 | 47.041666666666664
224 96.0 1.7054693698883057 384.0 | 4.0 | 47.041666666666664
225 96.0 1.7054693698883057 384.0 | 4.0 | 47.041666666666664
226 96.0 1.6475934982299805 384.0 | 4.0 | 47.041666666666664
227 96.0 1.6475934982299805 384.0 | 4.0 | 47.041666666666664
228 96.0 1.6465959548950195 384.0 | 4.0 | 47.041666666666664
229 96.0 1.5917441844940186 384.0 | 4.0 | 47.041666666666664
230 96.0 1.6226608753204346 384.0 | 4.0 | 47.041666666666664
231 96.0 1.721397876739502 384.0 | 4.0 | 47.041666666666664
232 96.0 1.749319314956665 384.0 | 4.0 | 47.041666666666664
233 96.0 1.749319314956665 384.0 | 4.0 | 47.041666666666664
234 96.0 1.7343652248382568 384.0 | 4.0 | 47.041666666666664
235 96.0 1.7343652248382568 384.0 | 4.0 | 47.041666666666664
236 96.0 1.7343652248382568 384.0 | 4.0 | 47.041666666666664
237 96.0 1.7832305431365967 384.0 | 4.0 | 47.041666666666664
238 96.0 1.7363579273223877 384.0 | 4.0 | 47.041666666666664
239 96.0 1.676490306854248 384.0 | 4.0 | 47.041666666666664
240 96.0 1.6425814628601074 384.0 | 4.0 | 47.041666666666664
241 96.0 1.6425814628601074 384.0 | 4.0 | 47.041666666666664
242 96.0 1.6717123985290527 384.0 | 4.0 | 47.041666666666664
243 96.0 1.6717123985290527 384.0 | 4.0 | 47.041666666666664
244 96.0 1.6717123985290527 384.0 | 4.0 | 47.041666666666664
245 96.0 1.6456005573272705 384.0 | 4.0 | 47.041666666666664
246 96.0 1.7034704685211182 384.0 | 4.0 | 47.041666666666664
247 96.0 1.747328519821167 384.0 | 4.0 | 47.041666666666664
248 96.0 1.8430705070495605 384.0 | 4.0 | 47.041666666666664
249 96.0 1.8430705070495605 384.0 | 4.0 | 47.041666666666664
250 96.0 1.786041021347046 384.0 | 4.0 | 47.041666666666664
251 96.0 1.786041021347046 384.0 | 4.0 | 47.041666666666664
252 96.0 1.786041021347046 384.0 | 4.0 | 47.041666666666664
253 96.0 1.7792415618896484 384.0 | 4.0 | 47.041666666666664
254 96.0 1.696436882019043 384.0 | 4.0 | 47.041666666666664
255 96.0 1.6076996326446533 384.0 | 4.0 | 47.041666666666664
256 96.0 1.4241924285888672 384.0 | 4.0 | 47.041666666666664
257 96.0 1.4241924285888672 384.0 | 4.0 | 47.041666666666664
258 96.0 1.3743228912353516 384.0 | 4.0 | 47.041666666666664
259 96.0 1.3743228912353516 384.0 | 4.0 | 47.041666666666664
260 96.0 1.3743228912353516 384.0 | 4.0 | 47.041666666666664
261 96.0 1.351386308670044 384.0 | 4.0 | 47.041666666666664
262 96.0 1.4221971035003662 384.0 | 4.0 | 47.041666666666664
263 96.0 1.4661056995391846 384.0 | 4.0 | 47.041666666666664
264 96.0 1.5408790111541748 384.0 | 4.0 | 47.041666666666664
265 96.0 1.5408790111541748 384.0 | 4.0 | 47.041666666666664
266 96.0 1.5528807640075684 384.0 | 4.0 | 47.041666666666664
267 96.0 1.5528807640075684 384.0 | 4.0 | 47.041666666666664
268 96.0 1.5528807640075684 384.0 | 4.0 | 47.041666666666664
Step 0
1 12.0 0.09456396102905273 48.0 | 4.0 | 5.666666666666667
2 12.0 0.09465909004211426 48.0 | 4.0 | 5.666666666666667
3 20.0 0.16062569618225098 80.0 | 5.0 | 10.35
4 44.0 0.35559868812561035 176.0 | 4.0 | 21.181818181818183
5 44.0 0.3556709289550781 176.0 | 4.0 | 21.181818181818183
6 44.0 0.35571956634521484 176.0 | 4.0 | 21.181818181818183
7 60.0 0.4851498603820801 240.0 | 4.0 | 29.133333333333333
8 84.0 0.6774044036865234 336.0 | 4.0 | 41.095238095238095
9 96.0 0.7808940410614014 384.0 | 4.0 | 47.041666666666664
10 96.0 0.7809209823608398 384.0 | 4.0 | 47.041666666666664
11 96.0 0.7736985683441162 384.0 | 4.0 | 47.041666666666664
12 96.0 0.7772915363311768 384.0 | 4.0 | 47.041666666666664
13 96.0 0.7773163318634033 384.0 | 4.0 | 47.041666666666664
14 96.0 0.7773196697235107 384.0 | 4.0 | 47.041666666666664
15 96.0 0.7793047428131104 384.0 | 4.0 | 47.041666666666664
16 96.0 0.7710721492767334 384.0 | 4.0 | 47.041666666666664
17 96.0 0.7523784637451172 384.0 | 4.0 | 47.041666666666664
18 96.0 0.7523996829986572 384.0 | 4.0 | 47.041666666666664
19 96.0 0.7562594413757324 384.0 | 4.0 | 47.041666666666664
20 96.0 0.7335736751556396 384.0 | 4.0 | 47.041666666666664
21 96.0 0.7336015701293945 384.0 | 4.0 | 47.041666666666664
22 96.0 0.7336058616638184 384.0 | 4.0 | 47.041666666666664
23 96.0 0.72113037109375 384.0 | 4.0 | 47.041666666666664
24 96.0 0.7350471019744873 384.0 | 4.0 | 47.041666666666664
25 96.0 0.7541966438293457 384.0 | 4.0 | 47.041666666666664
26 96.0 0.7542228698730469 384.0 | 4.0 | 47.041666666666664
27 96.0 0.7567174434661865 384.0 | 4.0 | 47.041666666666664
28 96.0 0.7895867824554443 384.0 | 4.0 | 47.041666666666664
29 96.0 0.7896101474761963 384.0 | 4.0 | 47.041666666666664
30 96.0 0.7896139621734619 384.0 | 4.0 | 47.041666666666664
31 96.0 0.8006985187530518 384.0 | 4.0 | 47.041666666666664
32 96.0 0.774033784866333 384.0 | 4.0 | 47.041666666666664
33 96.0 0.7784638404846191 384.0 | 4.0 | 47.041666666666664
34 104.0 0.8495626449584961 416.0 | 4.0 | 51.03846153846154
35 96.0 0.7844424247741699 384.0 | 4.0 | 47.041666666666664
36 96.0 0.7561652660369873 384.0 | 4.0 | 47.041666666666664
37 96.0 0.756188154220581 384.0 | 4.0 | 47.041666666666664
38 96.0 0.7561917304992676 384.0 | 4.0 | 47.041666666666664
39 96.0 0.7524242401123047 384.0 | 4.0 | 47.041666666666664
40 96.0 0.7709558010101318 384.0 | 4.0 | 47.041666666666664
41 96.0 0.7670974731445312 384.0 | 4.0 | 47.041666666666664
42 96.0 0.761749267578125 384.0 | 4.0 | 47.041666666666664
43 96.0 0.7617735862731934 384.0 | 4.0 | 47.041666666666664
44 96.0 0.7687995433807373 384.0 | 4.0 | 47.041666666666664
45 96.0 0.7688233852386475 384.0 | 4.0 | 47.041666666666664
46 96.0 0.7688257694244385 384.0 | 4.0 | 47.041666666666664
47 96.0 0.7735772132873535 384.0 | 4.0 | 47.041666666666664
48 96.0 0.7835867404937744 384.0 | 4.0 | 47.041666666666664
49 96.0 0.7764718532562256 384.0 | 4.0 | 47.041666666666664
50 96.0 0.7834632396697998 384.0 | 4.0 | 47.041666666666664
51 96.0 0.7834579944610596 384.0 | 4.0 | 47.041666666666664
52 96.0 0.7678952217102051 384.0 | 4.0 | 47.041666666666664
53 96.0 0.7679226398468018 384.0 | 4.0 | 47.041666666666664
54 96.0 0.767925500869751 384.0 | 4.0 | 47.041666666666664
55 96.0 0.7606267929077148 384.0 | 4.0 | 47.041666666666664
56 96.0 0.7544436454772949 384.0 | 4.0 | 47.041666666666664
57 104.0 0.8118329048156738 416.0 | 4.0 | 51.03846153846154
58 96.0 0.7391059398651123 384.0 | 4.0 | 47.041666666666664
59 96.0 0.739107608795166 384.0 | 4.0 | 47.041666666666664
60 96.0 0.762563943862915 384.0 | 4.0 | 47.041666666666664
61 96.0 0.7625899314880371 384.0 | 4.0 | 47.041666666666664
62 104.0 0.8312923908233643 416.0 | 4.0 | 51.03846153846154
63 96.0 0.7700912952423096 384.0 | 4.0 | 47.041666666666664
64 96.0 0.7639706134796143 384.0 | 4.0 | 47.041666666666664
65 96.0 0.7779407501220703 384.0 | 4.0 | 47.041666666666664
66 96.0 0.7779607772827148 384.0 | 4.0 | 47.041666666666664
67 96.0 0.7779650688171387 384.0 | 4.0 | 47.041666666666664
68 96.0 0.7800412178039551 384.0 | 4.0 | 47.041666666666664
69 96.0 0.7800331115722656 384.0 | 4.0 | 47.041666666666664
70 96.0 0.7695741653442383 384.0 | 4.0 | 47.041666666666664
71 96.0 0.7696783542633057 384.0 | 4.0 | 47.041666666666664
72 96.0 0.7638957500457764 384.0 | 4.0 | 47.041666666666664
73 96.0 0.7457051277160645 384.0 | 4.0 | 47.041666666666664
74 96.0 0.7457301616668701 384.0 | 4.0 | 47.041666666666664
75 96.0 0.7457337379455566 384.0 | 4.0 | 47.041666666666664
76 96.0 0.7346065044403076 384.0 | 4.0 | 47.041666666666664
77 96.0 0.7346591949462891 384.0 | 4.0 | 47.041666666666664
78 96.0 0.7400975227355957 384.0 | 4.0 | 47.041666666666664
79 96.0 0.7413361072540283 384.0 | 4.0 | 47.041666666666664
80 96.0 0.7561371326446533 384.0 | 4.0 | 47.041666666666664
81 96.0 0.7701561450958252 384.0 | 4.0 | 47.041666666666664
82 96.0 0.7701945304870605 384.0 | 4.0 | 47.041666666666664
83 104.0 0.8349936008453369 416.0 | 4.0 | 51.03846153846154
84 96.0 0.7814249992370605 384.0 | 4.0 | 47.041666666666664
85 96.0 0.7814469337463379 384.0 | 4.0 | 47.041666666666664
86 96.0 0.7798378467559814 384.0 | 4.0 | 47.041666666666664
87 96.0 0.781639575958252 384.0 | 4.0 | 47.041666666666664
88 96.0 0.7792065143585205 384.0 | 4.0 | 47.041666666666664
89 96.0 0.780238151550293 384.0 | 4.0 | 47.041666666666664
90 96.0 0.7802562713623047 384.0 | 4.0 | 47.041666666666664
91 96.0 0.7854816913604736 384.0 | 4.0 | 47.041666666666664
92 96.0 0.7857034206390381 384.0 | 4.0 | 47.041666666666664
93 96.0 0.7857303619384766 384.0 | 4.0 | 47.041666666666664
94 96.0 0.7872579097747803 384.0 | 4.0 | 47.041666666666664
95 96.0 0.7783198356628418 384.0 | 4.0 | 47.041666666666664
96 96.0 0.7776989936828613 384.0 | 4.0 | 47.041666666666664
97 96.0 0.7677915096282959 384.0 | 4.0 | 47.041666666666664
98 96.0 0.766542911529541 384.0 | 4.0 | 47.041666666666664
99 104.0 0.8365561962127686 416.0 | 4.0 | 51.03846153846154
100 96.0 0.7649586200714111 384.0 | 4.0 | 47.041666666666664
101 96.0 0.7649807929992676 384.0 | 4.0 | 47.041666666666664
102 96.0 0.7644977569580078 384.0 | 4.0 | 47.041666666666664
103 96.0 0.7760462760925293 384.0 | 4.0 | 47.041666666666664
104 96.0 0.7615711688995361 384.0 | 4.0 | 47.041666666666664
105 96.0 0.7524197101593018 384.0 | 4.0 | 47.041666666666664
106 96.0 0.7541625499725342 384.0 | 4.0 | 47.041666666666664
107 96.0 0.7542159557342529 384.0 | 4.0 | 47.041666666666664
108 96.0 0.754615068435669 384.0 | 4.0 | 47.041666666666664
109 96.0 0.754641056060791 384.0 | 4.0 | 47.041666666666664
110 96.0 0.7567169666290283 384.0 | 4.0 | 47.041666666666664
111 96.0 0.754868745803833 384.0 | 4.0 | 47.041666666666664
112 96.0 0.7630119323730469 384.0 | 4.0 | 47.041666666666664
113 96.0 0.7701506614685059 384.0 | 4.0 | 47.041666666666664
114 96.0 0.7683248519897461 384.0 | 4.0 | 47.041666666666664
115 96.0 0.7683498859405518 384.0 | 4.0 | 47.041666666666664
116 96.0 0.7630572319030762 384.0 | 4.0 | 47.041666666666664
117 96.0 0.7630832195281982 384.0 | 4.0 | 47.041666666666664
118 96.0 0.7665715217590332 384.0 | 4.0 | 47.041666666666664
119 96.0 0.7578034400939941 384.0 | 4.0 | 47.041666666666664
120 96.0 0.7546043395996094 384.0 | 4.0 | 47.041666666666664
121 96.0 0.7647202014923096 384.0 | 4.0 | 47.041666666666664
122 96.0 0.7617514133453369 384.0 | 4.0 | 47.041666666666664
123 96.0 0.7617735862731934 384.0 | 4.0 | 47.041666666666664
124 96.0 0.7663030624389648 384.0 | 4.0 | 47.041666666666664
125 104.0 0.8336324691772461 416.0 | 4.0 | 51.03846153846154
126 96.0 0.764657735824585 384.0 | 4.0 | 47.041666666666664
127 96.0 0.7758095264434814 384.0 | 4.0 | 47.041666666666664
128 96.0 0.772890567779541 384.0 | 4.0 | 47.041666666666664
129 96.0 0.7860243320465088 384.0 | 4.0 | 47.041666666666664
130 96.0 0.7880253791809082 384.0 | 4.0 | 47.041666666666664
131 104.0 0.8581931591033936 416.0 | 4.0 | 51.03846153846154
132 96.0 0.7851545810699463 384.0 | 4.0 | 47.041666666666664
133 96.0 0.7850923538208008 384.0 | 4.0 | 47.041666666666664
